object_id,trap_type,attractant_used,trap_id,latitude,longitude,address,town,state,county,trap_site,trap_set,set_time_day,trap_collected,collected_time_day,genus,species,life_stage,eggs_collected,larvae_collected,pupae_collected,females_collected,males_collected,unknown_collected,report_date
1661,Gravid Trap,Lure and grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,0,0,2017/09/26 16:40:00+00
1662,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/08/23 04:00:00+00,Afternoon,2016/08/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/08 20:48:00+00
1663,Gravid Trap,Lure and grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,21,8,0,2017/09/11 20:16:00+00
1664,BGS Trap,Lure,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2018/08/24 18:54:00+00
1665,Gravid Trap,Hay or grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/07/10 04:00:00+00,Morning,2018/07/11 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,3,0,2018/08/24 17:41:00+00
1666,Gravid Trap,Hay or grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,6,0,0,2018/08/24 18:52:00+00
1667,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,25,5,0,2017/09/26 16:44:00+00
1668,Gravid Trap,Lure and grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,7,0,2017/09/11 20:16:00+00
1669,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/06/07 04:00:00+00,Morning,2017/06/08 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/18 23:04:00+00
1670,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/30 04:00:00+00,Morning,2017/08/31 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,10,0,0,2017/09/11 21:34:00+00
1671,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/08/30 04:00:00+00,Afternoon,2016/09/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/11 17:44:00+00
1672,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/08/23 04:00:00+00,Afternoon,2016/08/25 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/08 20:48:00+00
1673,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/08/02 04:00:00+00,Afternoon,2016/08/04 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/07 22:11:00+00
1674,BGS Trap,Lure,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/08/07 04:00:00+00,Afternoon,2018/08/08 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,6,3,0,2018/09/24 17:04:00+00
1675,BGS Trap,Lure,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/08/07 04:00:00+00,Afternoon,2018/08/08 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,12,2,0,2018/09/24 17:04:00+00
1676,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/07/05 04:00:00+00,Morning,2017/07/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2017/09/20 20:43:00+00
1677,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/06/21 04:00:00+00,Morning,2017/06/22 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/19 19:29:00+00
1678,BGS Trap,Lure,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/10/09 04:00:00+00,Afternoon,2018/10/10 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,16,9,0,2018/10/12 13:43:00+00
1679,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/09 04:00:00+00,Morning,2017/08/10 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,23,4,0,2017/09/26 14:15:00+00
1680,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/08/02 04:00:00+00,Afternoon,2016/08/04 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,5,0,0,2017/12/07 22:12:00+00
1681,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/06/07 04:00:00+00,Afternoon,2016/06/09 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/05 16:39:00+00
1682,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/08/16 04:00:00+00,Afternoon,2016/08/18 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/08 19:15:00+00
1683,BGS Trap,Lure,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/09/25 04:00:00+00,Afternoon,2018/09/26 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,3,0,0,2018/10/05 17:38:00+00
1684,BGS Trap,Lure,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,6,0,0,2018/10/05 16:00:00+00
1685,Gravid Trap,Hay or grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/07/09 20:38:00+00
1686,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/06/14 04:00:00+00,Morning,2017/06/15 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/19 19:01:00+00
1687,Gravid Trap,Hay or grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2018/06/25 21:35:00+00
1688,BGS Trap,Lure,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/08/28 04:00:00+00,Afternoon,2018/08/29 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,1,0,2018/09/24 21:09:00+00
1689,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/02 04:00:00+00,Morning,2017/08/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/09/25 22:20:00+00
1690,Gravid Trap,Lure and grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/02 04:00:00+00,Morning,2017/08/03 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,11,1,0,2017/09/25 22:18:00+00
1691,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/07/26 04:00:00+00,Afternoon,2016/07/28 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/07 20:09:00+00
1692,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2017/09/11 20:18:00+00
1693,Gravid Trap,Hay or grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/07/10 04:00:00+00,Morning,2018/07/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,9,7,0,2018/08/24 17:40:00+00
1694,Gravid Trap,Hay or grass infusion,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2018/07/24 04:00:00+00,Afternoon,2018/07/25 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,4,0,0,2018/08/31 14:16:00+00
1695,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/08/09 04:00:00+00,Morning,2017/08/10 04:00:00+00,Afternoon,Culex,sp.,Adult,No,No,No,5,0,0,2017/09/26 14:15:00+00
1696,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/09/20 04:00:00+00,Afternoon,2016/09/22 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/11 22:37:00+00
1697,Gravid Trap,Hay or grass infusion,7C,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Afternoon,2016/09/08 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,6,0,0,2017/12/11 18:32:00+00
1698,ABC Trap,CO2 with light,7B,38.884385,-76.931953,4650 Benning Rd. SE,Washington,DC,District of Columbia,School,2017/09/06 04:00:00+00,Morning,2017/09/07 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/11 22:14:00+00
1699,BGS Trap,Lure,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018/08/07 04:00:00+00,Morning,2018/08/08 04:00:00+00,Morning,Culex,restuans,Adult,No,No,No,2,0,0,2018/09/24 16:39:00+00
1700,BGS Trap,Lure,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018/09/04 04:00:00+00,Morning,2018/09/05 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,1,0,2018/10/05 13:45:00+00
1701,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,Urban Public Place,2018/06/26 04:00:00+00,Morning,2018/06/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,1,0,2018/07/09 16:49:00+00
1702,BGS Trap,Lure,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018/08/07 04:00:00+00,Morning,2018/08/08 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/09/24 16:39:00+00
1703,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018/09/04 04:00:00+00,Morning,2018/09/05 04:00:00+00,Morning,Culex,sp.,Adult,No,No,No,8,6,0,2018/10/05 13:44:00+00
1704,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,Urban Public Place,2018/06/05 04:00:00+00,Morning,2018/06/06 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,1,0,2018/06/25 19:38:00+00
1705,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,Urban Public Place,2018/06/19 04:00:00+00,Morning,2018/06/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,0,0,2018/06/25 21:11:00+00
1706,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018/08/28 04:00:00+00,Morning,2018/08/29 04:00:00+00,Morning,Culex,sp.,Adult,No,No,No,2,0,0,2018/09/24 19:26:00+00
1707,BGS Trap,Lure,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018/10/09 04:00:00+00,Morning,2018/10/10 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,6,3,0,2018/10/12 13:20:00+00
1708,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018/08/07 04:00:00+00,Morning,2018/08/08 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/09/24 16:38:00+00
1709,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Morning,2018/07/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2018/08/24 18:15:00+00
1710,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive Southwest,Washington,DC,District of Columbia,Urban Public Place,2018/05/08 04:00:00+00,Morning,2018/05/09 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,0,0,2018/06/11 18:24:00+00
1711,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,Urban Public Place,2018/05/15 04:00:00+00,Morning,2018/05/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,25,3,0,2018/06/11 18:56:00+00
1712,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,Urban Public Place,2018/05/29 04:00:00+00,Morning,2018/05/30 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,2,0,2018/06/18 20:24:00+00
1713,Gravid Trap,Hay or grass infusion,2E,38.875372,-77.033153,Buckeye Dr. and Ohio Dr. SW,Washington,DC,District of Columbia,East Potomac Park,2018/07/31 04:00:00+00,Morning,2018/08/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2018/08/31 14:34:00+00
1714,BGS Trap,Lure,2E,38.875372,-77.033153,Buckeye Drive and Ohio Drive SW,Washington,DC,District of Columbia,East Potomac Park,2018/10/23 04:00:00+00,Morning,2018/10/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/11/05 15:22:00+00
1715,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/10/11 04:00:00+00,Morning,2016/10/13 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/12 18:13:00+00
1716,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,11,3,0,2017/12/06 16:09:00+00
1717,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/06/28 04:00:00+00,Morning,2016/06/30 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,41,0,0,2017/12/05 22:11:00+00
1718,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/10/18 04:00:00+00,Morning,2016/10/20 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,11,0,0,2017/12/12 20:43:00+00
1719,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/05/03 04:00:00+00,Morning,2016/05/05 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,2,0,2017/12/01 21:32:00+00
1720,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/10/18 04:00:00+00,Morning,2016/10/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/12 20:43:00+00
1721,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/06/07 04:00:00+00,Morning,2016/06/09 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,75,16,0,2017/12/05 16:28:00+00
1722,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/08/16 04:00:00+00,Morning,2016/08/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/08 18:59:00+00
1723,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/10/04 04:00:00+00,Morning,2016/10/06 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,25,0,0,2017/12/12 17:23:00+00
1724,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/10/25 04:00:00+00,Morning,2016/10/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,21,20,0,2017/12/12 21:39:00+00
1725,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/05/10 04:00:00+00,Morning,2016/05/12 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/04 18:57:00+00
1726,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/06/14 04:00:00+00,Morning,2016/06/16 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/05 18:26:00+00
1727,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/08/02 04:00:00+00,Morning,2016/08/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,0,0,2017/12/07 21:59:00+00
1728,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/04/19 04:00:00+00,Morning,2016/04/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/28 22:31:00+00
1729,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/09/27 04:00:00+00,Morning,2016/09/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,10,0,0,2017/12/12 16:07:00+00
1730,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/05/17 04:00:00+00,Morning,2016/05/19 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,0,0,2017/12/04 21:39:00+00
1731,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/06/21 04:00:00+00,Morning,2016/06/23 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,25,2,0,2017/12/05 20:07:00+00
1732,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/05/31 04:00:00+00,Morning,2016/06/02 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,32,0,0,2017/12/05 15:06:00+00
1733,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/05/24 04:00:00+00,Morning,2016/05/26 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,36,0,0,2017/12/04 22:51:00+00
1734,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/04/26 04:00:00+00,Morning,2016/04/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/01 20:13:00+00
1735,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/06/28 04:00:00+00,Morning,2016/06/30 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/05 22:11:00+00
1736,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/08/23 04:00:00+00,Morning,2016/08/25 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/08 20:38:00+00
1737,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/06/14 04:00:00+00,Morning,2016/06/16 04:00:00+00,Morning,Aedes,j. japonicus,Adult,No,No,No,25,0,0,2017/12/05 18:25:00+00
1738,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/06/07 04:00:00+00,Morning,2016/06/09 04:00:00+00,Morning,Aedes,j. japonicus,Adult,No,No,No,3,0,0,2017/12/05 16:29:00+00
1739,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/10/25 04:00:00+00,Morning,2016/10/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/12 21:40:00+00
1740,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/07/19 04:00:00+00,Morning,2016/07/21 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,8,0,0,2017/12/07 16:01:00+00
1741,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/07/19 04:00:00+00,Morning,2016/07/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,20,1,0,2017/12/07 16:02:00+00
1742,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/09/27 04:00:00+00,Morning,2016/09/29 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/12 16:08:00+00
1743,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/10/11 04:00:00+00,Morning,2016/10/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,1,0,2017/12/12 18:12:00+00
1744,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/04/12 04:00:00+00,Morning,2016/04/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,28,0,0,2017/09/26 20:01:00+00
1745,Gravid Trap,Hay or grass infusion,6A,38.874658,-76.987308,1409 Water St. SE,Washington,DC,District of Columbia,Urban Public Place,2016/08/09 04:00:00+00,Morning,2016/08/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,2,0,2017/12/08 17:36:00+00
